"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Token_ID","Method"
"0x1856d83f00b931d094052866acd2b11eb69755a5ae0772428cbb53e9e1a3d187","13325364","1632981393","2021-09-30 05:56:33","0x0000000000000000000000000000000000000000","0x2f15760031306b4ce6c089a8bc205886cd43726c","3624", "Purchase"
"0xd85a0b8289d9738a6134d8035c14a3e7408878602be39a3cf471b8cefa79c02a","13325364","1632981393","2021-09-30 05:56:33","0x0000000000000000000000000000000000000000","0xd504b8251baaa93db421c558d4603fcf41f0681f","3625", "Purchase"
"0xa132dfe80b567764ca16642e649e1a8aada652e9c1096b6e32e419835e7b23a9","13325364","1632981393","2021-09-30 05:56:33","0x0000000000000000000000000000000000000000","0xe103a6e98867f56c35aba038e630700d8a305f1c","3626", "Purchase"
"0xb6689408d85a4e339db96bb4e2538b58c1b154029bfcb3a4bbefd3199c532595","13325365","1632981410","2021-09-30 05:56:50","0x0000000000000000000000000000000000000000","0x000f9aa9783be4d2955faca0f9a4d3c676fc9e0b","3627", "Purchase"
"0x9ed712a55f9543fab6033de4a6b1aca407e3f20cf0f1c6d2f9e28c8419342533","13325366","1632981418","2021-09-30 05:56:58","0x0000000000000000000000000000000000000000","0x4da722c67fbeafe65b90a237beeac240c446cf58","3628", "Purchase"
"0x62f468f919e608808ff69ceeabdca57638f3693b4f92413a1c506b01771bc829","13325366","1632981418","2021-09-30 05:56:58","0x0000000000000000000000000000000000000000","0x7b764c69dfcd79e50bc75d722a4b30b2917d8075","3629", "Purchase"
"0x23372c73921e8326d961d7b43c57d6c5fe2a091644443a32b357b848b95cfd47","13325366","1632981418","2021-09-30 05:56:58","0x0000000000000000000000000000000000000000","0xe08c164be51664bebf0624a1179ecd7e77c2ecf0","3630", "Purchase"
"0xef82a7ad4d9bb593dfe0eedceabe45c1ea2d098b97b0fdbd5cf7e3a8d54f3e7b","13325367","1632981501","2021-09-30 05:58:21","0x0000000000000000000000000000000000000000","0x8268cf783c5809da09035bf63c6a518328c27e58","3631", "Purchase"
"0x94d02912fdb0126d1922f4b4f0b82d6ab7a26b042410e812aa992835db3ba3b7","13325367","1632981501","2021-09-30 05:58:21","0x0000000000000000000000000000000000000000","0x74320bbe6e7c58208fd448dfbd6cd3a65a0fdf49","3632", "Purchase"
"0x09239d2fcec196a0a04d8e5b3b5bbeb7dec0aa2cadb7c18c96a6914b28f37335","13325367","1632981501","2021-09-30 05:58:21","0x0000000000000000000000000000000000000000","0xbd3203542fa31295c7475d1ad506f664e881141e","3633", "Purchase"
"0x52a4f966de236335ef9dd7cbe5e9005c8e1e754463c55910c5b03e4c9216855f","13325368","1632981504","2021-09-30 05:58:24","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3634", "Purchase"
"0xa078d3e7fa3608f98812b516ebdaea4cb17ea8b426e279443c5946b12e025862","13325373","1632981547","2021-09-30 05:59:07","0x0000000000000000000000000000000000000000","0x2f15760031306b4ce6c089a8bc205886cd43726c","3635", "Purchase"
"0xea85e739ea4eb699973bd7b2120bafe55bcb28cc4f3bb49110643774d5378946","13325373","1632981547","2021-09-30 05:59:07","0x0000000000000000000000000000000000000000","0x07caab549a0edb644aac592fdef871aa00908e97","3636", "Purchase"
"0xac38370a71cc0bdba3310536645d565510b96c813e727380e0157fe08ff0574b","13325374","1632981550","2021-09-30 05:59:10","0x0000000000000000000000000000000000000000","0x07caab549a0edb644aac592fdef871aa00908e97","3637", "Purchase"
"0x7c199ff526f2f85b5c420b36ead1780f51c3aabe6fc5fcbc0b8e9f06ed0cdf87","13325377","1632981584","2021-09-30 05:59:44","0x0000000000000000000000000000000000000000","0x7b46d4c2126211a2af135b4da6006cfebce5de00","3638", "Purchase"
"0x128adaf61ae14cb652c62a5314817cdaaee4edb001e6338320013323ffe56b16","13325380","1632981602","2021-09-30 06:00:02","0x0000000000000000000000000000000000000000","0xd497813402a7ad185ed43dfdb239a3c695818ec8","3639", "Purchase"
"0xa80d260bed002165d52b7ca0f8f4e6f0c217e6db6e59352bff1413291dfa4cdb","13325381","1632981613","2021-09-30 06:00:13","0x0000000000000000000000000000000000000000","0x083a1457d8fc367c664b59886d651910fb9e9a70","3640", "Purchase"
"0x24345dc28bb049758e69a815a2dfb22126ceb8f6f3369c818fa63294ccdc2b7e","13325383","1632981646","2021-09-30 06:00:46","0x0000000000000000000000000000000000000000","0x48d1f7e41070fc0bb0e36925a68db1350088c54e","3641", "Purchase"
"0xf21f23eae41e3ae347024e81b32ac1e5ccc00ac52e87bfa81493a3637ee41a61","13325385","1632981662","2021-09-30 06:01:02","0x0000000000000000000000000000000000000000","0x0846931641992a70d393771b5d9a1ab8ad5b2f28","3642", "Purchase"
"0x5a0e21a3953ceac800abbd03ba3e60852b62a5b8592f544624de7cf3b5e301e2","13325386","1632981670","2021-09-30 06:01:10","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3643", "Purchase"
"0xd82f66c6691e70435ffbab62a79aa238b7a7dad4d7b6ac82580897026097311c","13325386","1632981670","2021-09-30 06:01:10","0x0000000000000000000000000000000000000000","0xa2b584e5f442f73038320f9e95a490b86ec27d62","3644", "Purchase"
"0xf01bf9d0a05c3a657643de725cbd05acc853ebdbcab68e60dc32663a3eb7d53f","13325387","1632981696","2021-09-30 06:01:36","0x0000000000000000000000000000000000000000","0xe08c164be51664bebf0624a1179ecd7e77c2ecf0","3645", "Purchase"
"0xbbe109ed7ad8f61a94057747abf527bb320e7f4cc759b055d7d4cbc1aa42f42c","13325389","1632981720","2021-09-30 06:02:00","0x0000000000000000000000000000000000000000","0xae0eceb49b3b18b6d2fca4b1ecec9104c50f4b6e","3646", "Purchase"
"0x8a4b63f9acbcb1b223d4aeef6eebfa9fef45da3d06bb35dcd70c6b44527bf0d0","13325390","1632981727","2021-09-30 06:02:07","0x0000000000000000000000000000000000000000","0x083a1457d8fc367c664b59886d651910fb9e9a70","3647", "Purchase"
"0x554a8ee77a9a29febcc38a8d40380b57de822abc79e658ed136accb667ba3280","13325391","1632981788","2021-09-30 06:03:08","0x0000000000000000000000000000000000000000","0x9bfa48f5ce14d3e1b7609fa486a84a8a7fa56ebd","3648", "Purchase"
"0x50efec0063b5c6f92605e370e955243accc168ed124a31288d5a920d2be32542","13325392","1632981823","2021-09-30 06:03:43","0x0000000000000000000000000000000000000000","0x48d1f7e41070fc0bb0e36925a68db1350088c54e","3649", "Purchase"
"0x6d14abae03919a0f769891ba34e023695dbd41f5282ef50b037b2a34e351216e","13325392","1632981823","2021-09-30 06:03:43","0x0000000000000000000000000000000000000000","0xb3a25689c00b82ebf22b45aac83026ba7975b80b","3650", "Purchase"
"0x4c6ea6fc20f04721c4faae148510787017ba418390e133144a541d3c8aa3fff2","13325394","1632981831","2021-09-30 06:03:51","0x0000000000000000000000000000000000000000","0x45cbc152835083a04561065bcdc29141592cd40c","3651", "Purchase"
"0x1223e45b7f7fad6d31a8b7c4d7b922f9487d1cb12356642bcb7706c1683d3665","13325397","1632981850","2021-09-30 06:04:10","0x0000000000000000000000000000000000000000","0x270eba882491bba8d70116685cba45c6a5bbf62b","3652", "Purchase"
"0x4d6a3b8840a270cfcad7c4d469e77e9c3c69514789197c7bd6c8485155b3ee94","13325399","1632981857","2021-09-30 06:04:17","0x0000000000000000000000000000000000000000","0x8c7ae6f66ed0d918f511b13873d67d8a646e1c7d","3653", "Purchase"
"0x102145d1a30b24c231826edfb1099b5cf549437ed0a3928dfd21f5e84750903b","13325399","1632981857","2021-09-30 06:04:17","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3654", "Purchase"
"0x0b25eb733411e2a7825dccfe2269a2dc8e251d6e81775a334b7b7467aaf5f8c3","13325402","1632981878","2021-09-30 06:04:38","0x0000000000000000000000000000000000000000","0xde923df474661ddf3727c913ebfee3df0b37beb8","3655", "Purchase"
"0x59278a0af3558a0a066b998d6108fb192b233b795bef4a94828ece4c043ed457","13325402","1632981878","2021-09-30 06:04:38","0x0000000000000000000000000000000000000000","0xda9f4df68dc1957cd72ae1d9b645a3bd6e30c708","3656", "Purchase"
"0x9cc8378fa7f7cce53bc052dc735b557c4acc5a33b049a8f5cb5732e63b4f81cc","13325403","1632981901","2021-09-30 06:05:01","0x0000000000000000000000000000000000000000","0x8df18e008e3385b4c2dc0ed6842aed25ee723580","3657", "Purchase"
"0x4c82888bc3a256d557d53e98bc1715741af97f6172a15e3255dd70d6514c42ad","13325407","1632981956","2021-09-30 06:05:56","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3658", "Purchase"
"0x4fd3e9ce88dc58170eb52ca8c10ea8579c204b5a2acb94b823a87822037e479b","13325409","1632981979","2021-09-30 06:06:19","0x0000000000000000000000000000000000000000","0xfc02b667501c16ac5e7c367cf8663d95dcf23d47","3659", "Purchase"
"0x8c7d41af895ca480273173442522921a582326bd10bcdc2e94fe518fd37f51bd","13325410","1632981986","2021-09-30 06:06:26","0x0000000000000000000000000000000000000000","0xa1c384289a9cafb44a4f792acf2e7f9ac5e5f3ad","3660", "Purchase"
"0x44a2e3638657a3176339174f698faeb770d7ea71536201671a5983f23a70f944","13325411","1632982017","2021-09-30 06:06:57","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3661", "Purchase"
"0x620e1edb7cd27702e70906327dea9855852fc91bd4b80d5eee29cb69cf57861b","13325412","1632982021","2021-09-30 06:07:01","0x0000000000000000000000000000000000000000","0xde923df474661ddf3727c913ebfee3df0b37beb8","3662", "Purchase"
"0x2d21feacdc5f4059d088614a29ed02819325b3d108c3ad5496d87142b4a0740c","13325412","1632982021","2021-09-30 06:07:01","0x0000000000000000000000000000000000000000","0xa1c384289a9cafb44a4f792acf2e7f9ac5e5f3ad","3663", "Purchase"
"0xd285aac837184a95077af10d00887ea9ed0ee0694d2937109b232807112f8416","13325412","1632982021","2021-09-30 06:07:01","0x0000000000000000000000000000000000000000","0x72a570ae17006985f8e24c8ee7b705dc635e7b86","3664", "Purchase"
"0xdad53e764aec933971b82ee0479b5f646930778a841b840819a259679f9647ca","13325413","1632982063","2021-09-30 06:07:43","0x0000000000000000000000000000000000000000","0x810c3243032f3ac57e9351812f116c3ee6953c18","3665", "Purchase"
"0x2d3dfba53742b8e7cbf6ca0b821bf8a91dc3356415f6a3a53a26f953d951b23e","13325414","1632982075","2021-09-30 06:07:55","0x0000000000000000000000000000000000000000","0xefa7dd48c2c141cc5044090b87f099986bc02f55","3666", "Purchase"
"0xfec8ed78e00651a11d30768bf90eb257642911ddf11e8ee671dad6e70284d9f9","13325415","1632982090","2021-09-30 06:08:10","0x0000000000000000000000000000000000000000","0x9a2d81785778b708507c298efabc7928ff4162f2","3667", "Purchase"
"0x6a1c8ec0fed6bea3962a2ffcf325fd88d1f156fa66729b8e68e88fcd6fb64688","13325415","1632982090","2021-09-30 06:08:10","0x0000000000000000000000000000000000000000","0x65c9742943965c2801dccc018244180a1592f8ad","3668", "Purchase"
"0x4ea28b39026ece23fbf6baf54365ce1076afd2b768bbf04fc594db71aa083fd8","13325424","1632982147","2021-09-30 06:09:07","0x0000000000000000000000000000000000000000","0x16eeeccf43e3b04fb803e2862dd4cbe63916ab80","3669", "Purchase"
"0xb98d8f61bbf081fad680f82048c33eb0206d5a880d93772885e24f4abd855463","13325424","1632982147","2021-09-30 06:09:07","0x0000000000000000000000000000000000000000","0x597cedae7830a6d7ae884589e769b7016f3af7d5","3670", "Purchase"
"0x5a08eec53f4ac31e7f63eb9b1fc90a455217ca023fa141c75511880ae76727ec","13325425","1632982182","2021-09-30 06:09:42","0x0000000000000000000000000000000000000000","0x00493aa44bcfd6f0c2ecc7f8b154e4fb352d1c81","3671", "Purchase"
"0x8d39d38ac6354aad99ddd8c4b9c0fd75a9dce430e3d3a6d61667bf2136902ad3","13325428","1632982225","2021-09-30 06:10:25","0x0000000000000000000000000000000000000000","0x030571c35b84e01613383d631c10cc8afaf83977","3672", "Purchase"
"0x5dead2b4c8ddcef579cbfac59544e70dec15f5aac5deea75675e1cd4c6c87439","13325432","1632982259","2021-09-30 06:10:59","0x0000000000000000000000000000000000000000","0x28df0ae2b5a547cb9fafe53fef37aa4690d29c08","3673", "Purchase"
"0xe3354773161a901ed9f37573b3fa0932e1398df7447d90fa36b0b78174c4c2c9","13325432","1632982259","2021-09-30 06:10:59","0x0000000000000000000000000000000000000000","0x0cb5b9eeed8d51ae57e70e46b2a3596b94ece6c7","3674", "Purchase"
"0xb47e9984f8477fb768a50a8e46aee2d0fcd91c05330eb51fa3a0f907418079ff","13325432","1632982259","2021-09-30 06:10:59","0x0000000000000000000000000000000000000000","0xe103a6e98867f56c35aba038e630700d8a305f1c","3675", "Purchase"
"0x21e2761e34a267db495db85a7f0dcaeeccd43549f9639b11b451e602550d83ca","13325433","1632982270","2021-09-30 06:11:10","0x0000000000000000000000000000000000000000","0x2a0cb20f82fef4e457ccbaf5316c19a44ed0f663","3676", "Purchase"
"0xcab55f249f13dd6e37bba09b857d93310764dce47ec40c98780a7d4633a0fa35","13325433","1632982270","2021-09-30 06:11:10","0x0000000000000000000000000000000000000000","0x8483a0ff45c7eefec6e0b2dca99577292403ce9e","3677", "Purchase"
"0xe71281c2a72d9ca97663194273a42422163ecb8eee8211a2d72dd7bb0435d999","13325436","1632982303","2021-09-30 06:11:43","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3678", "Purchase"
"0xbacaf00186517c81c34684318b241c6c292a909e8a5823c106743b08a9c70d6a","13325438","1632982359","2021-09-30 06:12:39","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3679", "Purchase"
"0x03e08ce79f54f950b4e6c7f4bafa47de9597b6992b4d0a03134d48fa54a6da4a","13325440","1632982369","2021-09-30 06:12:49","0x0000000000000000000000000000000000000000","0xde923df474661ddf3727c913ebfee3df0b37beb8","3680", "Purchase"
"0x4f3a05a5dbafbaa67dddbd38f720b6042fa87964ea4957721e4fa04d55090ed6","13325441","1632982451","2021-09-30 06:14:11","0x0000000000000000000000000000000000000000","0xe6a8367ea7a40bc35197a7d83ba41bbf38302ec5","3681", "Purchase"
"0xc22a59c1f57622b4fe58bdc60244eac210252543af62c94d3f76a2acc08b61e4","13325441","1632982451","2021-09-30 06:14:11","0x0000000000000000000000000000000000000000","0x7f3a4459e18f3654152e618dc06df95e3bc7a104","3682", "Purchase"
"0x91d3e76bc2316d72ea421a6918d85acff6cb55b3728d8263a815de5320c444e7","13325441","1632982451","2021-09-30 06:14:11","0x0000000000000000000000000000000000000000","0x8d3f70206c4547f0844b9d2a6f3639634ee0bed3","3683", "Purchase"
"0x8a1b5db488158e5289b81329431f030876c3b3c551bd1e8ea4ae6f5b031b2fc9","13325441","1632982451","2021-09-30 06:14:11","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3684", "Purchase"
"0x30aefa51b00acc4a85d036848677d4d06f1689769d35e554265d8d58429153ba","13325441","1632982451","2021-09-30 06:14:11","0x0000000000000000000000000000000000000000","0xbce41c9c58e0ad33f0f975ea1a89ec070bf94df3","3685", "Purchase"
"0x9a762b53523a849cef21f97e7e561675f3b2d8e3ed35f12e7aa6b9c455c169c4","13325444","1632982487","2021-09-30 06:14:47","0x0000000000000000000000000000000000000000","0x39670f6e3dd32c2d9286b17b6b922d33948d71fd","3686", "Purchase"
"0xad4e490f51aa7a179d1ab6b56078370c775a9f226accb4a55bd5868cb31bb200","13325444","1632982487","2021-09-30 06:14:47","0x0000000000000000000000000000000000000000","0xdbb8b1e4f100da8b07426894cad28bd8270a0499","3687", "Purchase"
"0x7112e67cb47b8674d35a437afd13ef54500babcdbedf708c18a5426cb94177c9","13325444","1632982487","2021-09-30 06:14:47","0x0000000000000000000000000000000000000000","0x75a08f634704c0060180c3a8e00f2b5991f2e5c9","3688", "Purchase"
"0xd1b1b3d982bcc72a9ebd67f2e8d0336ed954c79112d7f4df540b0d9662552a5f","13325445","1632982502","2021-09-30 06:15:02","0x0000000000000000000000000000000000000000","0xa1c384289a9cafb44a4f792acf2e7f9ac5e5f3ad","3689", "Purchase"
"0xc80833a0d3ce9dcda6346d3048e39d7a2f63ad9d2f85aadc629d93e38c102b59","13325447","1632982516","2021-09-30 06:15:16","0x0000000000000000000000000000000000000000","0xde923df474661ddf3727c913ebfee3df0b37beb8","3690", "Purchase"
"0x565397cd00b22c4a0e0d361e3ebeb2eb40fa1a5a6c7b98c5e11c3147ef64dc79","13325447","1632982516","2021-09-30 06:15:16","0x0000000000000000000000000000000000000000","0x3048b2604709d5b05c7db809dbd7e255a695c7c7","3691", "Purchase"
"0x8ea0801507ad1e53df6c942263ee316eb1640a176eb7787920adc89eed3a05b1","13325447","1632982516","2021-09-30 06:15:16","0x0000000000000000000000000000000000000000","0xa2b584e5f442f73038320f9e95a490b86ec27d62","3692", "Purchase"
"0xf05245d7bbe0393d2bf94fcf1a17f1fb7284606e372971bfb25400d39246f02f","13325450","1632982559","2021-09-30 06:15:59","0x0000000000000000000000000000000000000000","0xbce41c9c58e0ad33f0f975ea1a89ec070bf94df3","3693", "Purchase"
"0xf2faef5f13ac361ca29feb28db97df13498f9ccbc9d8c0e57ea3f34903d55e6d","13325452","1632982572","2021-09-30 06:16:12","0x0000000000000000000000000000000000000000","0xdbb8b1e4f100da8b07426894cad28bd8270a0499","3694", "Purchase"
"0x0b22449c51529acfae36fcd0b4788b153c7511b8f4b91c867dfd798b5c7dc2a9","13325452","1632982572","2021-09-30 06:16:12","0x0000000000000000000000000000000000000000","0x04879e838b98ecabc67552bd3c141620725330b8","3695", "Purchase"
"0x27f0e0c7ddc99941e673f72d727e3bb1fd621fbb62828d6f940caa5feab84471","13325452","1632982572","2021-09-30 06:16:12","0x0000000000000000000000000000000000000000","0x0d99d9c32d012620ee07dbf0b7a020a633c4fbcd","3696", "Purchase"
"0x7163c6530cda18618cc9e468c53d3dc90b95028e1ba9ca5f0dd164983c593ef2","13325453","1632982600","2021-09-30 06:16:40","0x0000000000000000000000000000000000000000","0xc64b62c5122a9f4333e5faf8be095e6189775dca","3697", "Purchase"
"0x296632c3de1b0a98b5374fadd2a18e98cee18d6998fb0eed4c673bd7ac50a678","13325453","1632982600","2021-09-30 06:16:40","0x0000000000000000000000000000000000000000","0xafe7309fd01a5e6d5a258e911461ecb9558fbfdf","3698", "Purchase"
"0x711c337698b4cbb9063d05f69f06e95a0499e06c22589f4cded1cf5337cf1201","13325455","1632982625","2021-09-30 06:17:05","0x0000000000000000000000000000000000000000","0xde923df474661ddf3727c913ebfee3df0b37beb8","3699", "Purchase"
"0x7b112419cb8e8ccb80a69cbf962bc7627379f8f396c3bdc138dbc432460427e0","13325456","1632982646","2021-09-30 06:17:26","0x0000000000000000000000000000000000000000","0xfc2c6110082d5250f95fa580a2e0223a540d0df0","3700", "Purchase"
"0x02a5862a0710d3a0dbdea91d547643d3f7e4c213ea852a59ef93eaf3f72d74ca","13325456","1632982646","2021-09-30 06:17:26","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3701", "Purchase"
"0xd1bc339dd1bec3111a36639b1bbe5fb3563d5529f927c5f11f2d8948f6786ad5","13325459","1632982693","2021-09-30 06:18:13","0x0000000000000000000000000000000000000000","0x2673163c4c3e4c7c3d4a21c57e5903ee44700520","3702", "Purchase"
"0x80bcbc97abc61682a259f2d1255d08ba7e5ac8d70eaf7f090bca771142f1e037","13325459","1632982693","2021-09-30 06:18:13","0x0000000000000000000000000000000000000000","0x7a1853b856964898e45d4443065c3ba720958c00","3703", "Purchase"
"0x2cbf883f558610423840970a8bf318a73797d3d103491b8309e31e486e0cfcf9","13325459","1632982693","2021-09-30 06:18:13","0x0000000000000000000000000000000000000000","0xa450e51b9c856f7081405b59090433636382abc9","3704", "Purchase"
"0x2146c576c99aa7c62dcf6ed18bc014d6d913355f5d98ab7c6dded4d76b8f97c2","13325460","1632982718","2021-09-30 06:18:38","0x0000000000000000000000000000000000000000","0x9a71ae36be076be06932d9ebdaa7a02fcc5c9a5e","3705", "Purchase"
"0xe4a9a823ecc1a781406be2f7915d7bfdc21faf3f7c3cabc5df8dbe9b81f61c0e","13325461","1632982805","2021-09-30 06:20:05","0x0000000000000000000000000000000000000000","0xe6daa149785cd6133f5e82e4ba9377ac30ca9a70","3706", "Purchase"
"0x0e10ed15f28dea75d70b67990ea478bf3ad99064627c93ef186351ab1422a640","13325461","1632982805","2021-09-30 06:20:05","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3707", "Purchase"
"0xfe176ad537894f2c518894a8a01b4b4be1dc678aa714790a01492a9985bd301c","13325461","1632982805","2021-09-30 06:20:05","0x0000000000000000000000000000000000000000","0x75a08f634704c0060180c3a8e00f2b5991f2e5c9","3708", "Purchase"
"0x94263b947b21e8c2eb68eb0a800285dc1ab514fe511b7a8de15226955f5c00a1","13325461","1632982805","2021-09-30 06:20:05","0xf66a3457a32e246a55b8626b647f44892a2a1510","0x59591576d0ae8c1bf05c02b9f0b7eeca7156378e","3422", "Atomic Match_"
"0x0f2aaee2e52850375984de31673a1d65be16097a7da1cc02654ba2b811656e38","13325461","1632982805","2021-09-30 06:20:05","0x0000000000000000000000000000000000000000","0x5dc4561125fcac2030d07301c50153cfe624391b","3709", "Purchase"
"0xf2ecc738a977fd9997e002bec6c7e12359c752d3e9fdee231bb18d18e2248b92","13325461","1632982805","2021-09-30 06:20:05","0x0000000000000000000000000000000000000000","0xc64b62c5122a9f4333e5faf8be095e6189775dca","3710", "Purchase"
"0x498638b50cdbf419b23b0720f0bced5f15512c9c3684a31ceab01365046ae016","13325464","1632982842","2021-09-30 06:20:42","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3711", "Purchase"
"0x7dc4e839de59c36fa1667ca9dd4527598a04439c8e8977705dd384a6aa7c200a","13325467","1632982863","2021-09-30 06:21:03","0x0000000000000000000000000000000000000000","0x77a3b252bf15136f4fb6eb3b2e0d66417539b23c","3712", "Purchase"
"0x568619e61b6b9d9334e118f79a9d4bd021a680e126e874c7412653e27852dc04","13325470","1632982906","2021-09-30 06:21:46","0x0000000000000000000000000000000000000000","0xa62f3fcd3a40bff115029252e0a9b1b9d391fbd8","3713", "Purchase"
"0xd3ea2c96438c14549687c24864e7297189fe44a388d85720c1a97a9c2457e706","13325470","1632982906","2021-09-30 06:21:46","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3714", "Purchase"
"0x0ea98694065d2980075979cd9e7f49c908fb4e79d2cd826e9c9d16bd7325a841","13325471","1632982915","2021-09-30 06:21:55","0x0000000000000000000000000000000000000000","0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8","3715", "Purchase"
"0x4c52241dd9d9d2acb686c19b68189899711b5466c0d527d54cf04868068f6f53","13325472","1632982939","2021-09-30 06:22:19","0x0000000000000000000000000000000000000000","0x7b764c69dfcd79e50bc75d722a4b30b2917d8075","3716", "Purchase"
"0x40f921ded8f774b45eeb2e944a70582ed317ff5f07c1195ff45d30f98e4a2e78","13325473","1632982951","2021-09-30 06:22:31","0x0000000000000000000000000000000000000000","0xafe7309fd01a5e6d5a258e911461ecb9558fbfdf","3717", "Purchase"
"0x2b3c7430357f90e8cbef3154d5ba0e05fca67252e2b6d375cb4117aca3a995bf","13325473","1632982951","2021-09-30 06:22:31","0x0000000000000000000000000000000000000000","0xde923df474661ddf3727c913ebfee3df0b37beb8","3718", "Purchase"
"0x8a72f1f505b1f551bc5a261ca3d6fc57bb5b1eb6fb73b6965a4c27acd89f1edf","13325477","1632982969","2021-09-30 06:22:49","0x0000000000000000000000000000000000000000","0x9bfa48f5ce14d3e1b7609fa486a84a8a7fa56ebd","3719", "Purchase"
"0xc3fa528d862bfb83fe947531bbc5c61c08aacc221c744d4f325e8ee68f438966","13325479","1632982978","2021-09-30 06:22:58","0x0000000000000000000000000000000000000000","0x5fa1f4d5439a0ec1163bc52b3daa49651fe3ffa3","3720", "Purchase"
"0x1c07b18837b2d73dd75c1d36604b090ca329763086dcdaa9d4b4bbacbba3295c","13325479","1632982978","2021-09-30 06:22:58","0x0000000000000000000000000000000000000000","0x75a08f634704c0060180c3a8e00f2b5991f2e5c9","3721", "Purchase"
"0xcd818ac4648d287c95ff90f92465a9acceb9eae0deda422f9c35d6c7af36c831","13325479","1632982978","2021-09-30 06:22:58","0x0000000000000000000000000000000000000000","0x331b4a1242ad6a794ef127bd61fe57d7bdfdbb80","3722", "Purchase"
"0x7168b5b45decea115b072a463fb84dbb21a761a0948becd9e1ec81fea450f192","13325481","1632983017","2021-09-30 06:23:37","0x0000000000000000000000000000000000000000","0x14dd0629d055b58e24c32fa852761ceb753b6909","3723", "Purchase"
"0x740898b30bdec0efbb2971165c4473dfb55194270d87e537de41ada60d33a297","13325481","1632983017","2021-09-30 06:23:37","0x0000000000000000000000000000000000000000","0xa62f3fcd3a40bff115029252e0a9b1b9d391fbd8","3724", "Purchase"
"0x5547bcd46d2edf23b386b2fe6e9380fce2ccba4f5f0e33d0f20817622b0faa99","13325483","1632983057","2021-09-30 06:24:17","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3725", "Purchase"
"0xa3a41bfc5fccfbcb34686507595b5c3daa8795d3a770c184848c5c0fc41b4feb","13325483","1632983057","2021-09-30 06:24:17","0x0000000000000000000000000000000000000000","0xbf465d3231df7f8a04c8524c02fcdc9f94142d71","3726", "Purchase"
"0x480bcc6bb1313fb7cd3203a49865acb0f219280d28d268c350b2122538820e9b","13325484","1632983086","2021-09-30 06:24:46","0x0000000000000000000000000000000000000000","0xb3162d6e40b168b6bafc8b0d8b9326fac2b6f5b8","3727", "Purchase"
"0xf6cd79586276eb028e25523a62d502a02b07bcfde1fc33be37ff38bbf5ce70bc","13325486","1632983146","2021-09-30 06:25:46","0x0000000000000000000000000000000000000000","0xda9f4df68dc1957cd72ae1d9b645a3bd6e30c708","3728", "Purchase"
"0x6f114faff7780d766c784cfba31ca0f421f0149e2bd892bee3f8b4eef60472f0","13325487","1632983205","2021-09-30 06:26:45","0x0000000000000000000000000000000000000000","0xeee2e0166e342e0b56fe9d5b76ce2c8eadd935b4","3729", "Purchase"
"0xc62e84612c2a79688bbe02f123999f1b34f124d7b5918cbddbdbf0e1569e3980","13325487","1632983205","2021-09-30 06:26:45","0x0000000000000000000000000000000000000000","0xe3867449a9060ee61649bc6bb12c2772b27a89a6","3730", "Purchase"
"0xaaaec2510fcba841eff5b2fdb7d68c940a91b12aba1405516cd2fe6b31353a53","13325487","1632983205","2021-09-30 06:26:45","0x0000000000000000000000000000000000000000","0x8b0a5d68246b20568790fca70412a1bbc95cc63c","3731", "Purchase"
"0x88cea161ecfbdf4ac3493385d88f000785637e846ea2afb9c6ec69d1f601012f","13325487","1632983205","2021-09-30 06:26:45","0x9bfa48f5ce14d3e1b7609fa486a84a8a7fa56ebd","0xf99c1c45d975ea0fe280de2b3cc361d2e64ae4ab","3719", "Transfer From"
"0x0c93947df9d3d80c011c86d0cf112bc7173998a8b97236a62b993875d3159225","13325487","1632983205","2021-09-30 06:26:45","0x0000000000000000000000000000000000000000","0xbce41c9c58e0ad33f0f975ea1a89ec070bf94df3","3732", "Purchase"
"0x4f0dfdb668f759364a9e78f10db75ace3318f8b448b5d5f24cd809170393826c","13325487","1632983205","2021-09-30 06:26:45","0x0000000000000000000000000000000000000000","0x602b6f59f56a1008d76cb556a974ffe84266b5c6","3733", "Purchase"
